ID_Jugador;Nombre;Apellidos;Nacionalidad;Fecha_Nacimiento
214697;Charlotte;Robillard Millette;CAN;19990112
213737;Anastasia Evgenyevna;Nefedova;RUS;19990111
213817;Muazzez;Demirci;TUR;19990111
214439;Ares;Llobera Irun;ESP;19990110
214644;Arina;Taluenko;KAZ;19990110
215394;Tatiana;Nikolaeva;RUS;19990110
215404;Vanessa;Wong;CAN;19990110
219622;Stanislava;Starostoyants;RUS;19990110
214465;Maya;Tahan;ISR;19990109
214858;Sara;Cvorovic;SRB;19990109
215185;Zhou;Mingjun;CHN;19990109
216270;Diana;Belalova;UKR;19990109
216358;Ekaterina;Trashchenko;RUS;19990109
220007;Wanyu;Tang;CHN;19990109
214827;Tamara;Arnold;SUI;19990108
215089;Nandini;Sharma;IND;19990108
216334;Marta;Bettinelli;ITA;19990108
215375;Dominique;Schaefer;PER;19990107
215556;Hristina;Djokic;SRB;19990107
215560;Monica;Cappelletti;ITA;19990107
215657;Kelia;Le Bihan;FRA;19990107
215038;Pei Ju;Chien;TPE;19990106
215107;Nicole;Bunea;CAN;19990106
215839;Zanya Manola;Sanchez;MEX;19990106
219858;Philippine;Picard;FRA;19990106
221368;Ioana Alexandra;Negoitescu;ROU;19990106
213972;Ines;Ibbou;ALG;19990105
214448;Sofiya;Esterman;RUS;19990105
214684;Katherine;Sebov;CAN;19990105
215071;Viktoriia;Kalinina;RUS;19990105
215790;Alexandra;Sanford;USA;19990105
216123;Janice;Shin;USA;19990105
214387;Monique;Belovukovic;AUS;19990104
220929;Micaela Belen;Maiz;ARG;19990104
215497;Harsha Sai;Challa;IND;19990102
240162;Bia;Neto;POR;19990102
213971;Sihem;Sahli;ALG;19990101
214178;Maria;Naoum;GRE;19990101
215296;Kristina;Miletic;SRB;19990101
213818;Zhanelya;Turarbek;KAZ;19981231
213625;Keren;Rozen;ISR;19981230
213723;Sean;Lodzki;ISR;19981230
214207;Gorana;Kadijevic;CRO;19981230
223303;Darina;Leonenko;RUS;19981230
213962;Yuseung;Suh;KOR;19981229
214189;Alicia;Herrero Linana;ESP;19981229
214926;Ema;Lazic;GBR;19981228
215434;Lauren;Dowling;GBR;19981228
215561;Malika;Auger Aliassime;CAN;19981228
220511;Xianlin;Zeng;CHN;19981228
214511;Anastasia;Bursa;RUS;19981227
214837;Daniela;Ramirez;VEN;19981227
219834;Alvina;Lai;HKG;19981227
219573;Aylen;Hubeaut;ARG;19981226
214074;Weronika Jasmina;Forys;POL;19981225
215145;Hanna;Sokal;BLR;19981222
214476;Phenomena;Radovcic;SUI;19981221
215626;Mari Cruz;Garcia Sanchez;ESP;19981221
219504;Hsiang Wen;Huang;TPE;19981221
214960;Hanna;Kryvatulava;BLR;19981220
221303;Yuping;Wang;CHN;19981220
221756;Gina Isabell;Trautvetter;GER;19981220
213674;Jade;Lewis;NZL;19981218
220415;Meiting;Liu;CHN;19981218
215932;Lindsay;Song;USA;19981217
219308;Adilya;Isabekova;KGZ;19981217
214818;Mira;Antonitsch;AUT;19981216
219661;Elodie;Leune;FRA;19981216
219883;Risa;Fukushige;JPN;19981216
214414;Vanshika;Sawhney;IND;19981215
214624;Anastasia;Detiuc;MDA;19981214
215693;Michaela;Bayerlova;CZE;19981214
216006;Lola;Benedetti;REU;19981214
216278;Martina;Fricova;SVK;19981214
219594;Magdalena;Radkova;BUL;19981214
215537;Manel;Refaa;ALG;19981212
220119;Tamar;Shoshani;ISR;19981212
215599;Anna;Sedinkina;RUS;19981211
213923;Nina;Alibalic;CRO;19981210
214459;Lucia;Bronzetti;ITA;19981210
220110;Monika;Pavlaskova;CZE;19981210
216257;Shiraz;Bronstein;ISR;19981209
221252;Friderika Lotti;Meszaros;HUN;19981209
215303;Daniela;Cozzi;ARG;19981208
219808;Dzenita;Zverotic;MNE;19981207
215072;Polina;Malykh;RUS;19981206
220577;Julia;Candiotto;BRA;19981206
215317;Wei;Tang;TPE;19981205
213611;Shubhi;Dwivedi;IND;19981204
219786;Andreea Giorgiana;Tupan;ROU;19981204
221105;Hx Izabella;Tan;SGP;19981204
214372;Daniela;Vukovic;SUI;19981203
214824;Medina;Sahinagic;SUI;19981203
219492;Prachi;Sinha;IND;19981203
219585;Linda;Ohanyan;ARM;19981203
220267;Taylor;Bridges;USA;19981203
220616;Maria Aurelia;Scotti;ITA;19981203
221696;Vaishali;Jorge;GBR;19981203
213671;Olga;Zavarotnaya;BLR;19981202
214939;Anna;Kalinskaya;RUS;19981202
219531;Mei;Otsuka;JPN;19981202
219416;Hanna;Yedzelkina;BLR;19981201
213821;Wushuang;Zheng;CHN;19981129
215088;Sachi;Belwal;USA;19981129
216330;Vanesa;Pappa;GRE;19981129
219462;Mir;Ambaye;FRA;19981129
219739;Diletta;Paperini;ITA;19981128
219906;Rocio Macarena;Parodi;ARG;19981127
214980;Jessica;Crivelletto;SUI;19981125
215973;Katarzyna;Kubicz;POL;19981125
220959;Maria;Sotomayor Chicote;ESP;19981125
212031;Marthe Eugenie;Sime;GUD;19981124
214652;Marina;Cozac;USA;19981123
220063;Tamara;Milosevic;SRB;19981123
220089;Arely Estefania;Vilchis Sanchez;MEX;19981123
215534;Elisa;Patta;ITA;19981122
221559;Mimi;Levine;USA;19981122
215252;Marija;Jovicic;BIH;19981121
216390;Jiaxue;Zang;CHN;19981121
215195;Miriam;Siljic;CRO;19981119
215817;Kimberley;Gintrand;FRA;19981119
215158;Maria Del Rosario;Vazquez;ARG;19981118
220132;Vivien;Klein;GER;19981118
213580;Defne;Basbakkal;TUR;19981117
215915;Florencia;Paez;ARG;19981117
215199;Valentina;Dancenco;MDA;19981116
215331;Mariam;Bayatyan;ARM;19981116
215562;Sabrina;Bouheddi;ALG;19981116
213550;Sofia;Kenin;USA;19981114
214497;Casandra;Metzer;RSA;19981114
216051;Angelica;Raggi;ITA;19981114
219768;Franziska Anna;Hotter;AUT;19981113
219769;Nina Rebecca;Hotter;AUT;19981113
214541;Fanny;Stollar;HUN;19981112
214611;Ziyin;Zhu;CAN;19981112
214865;Darya;Shevchenko;KAZ;19981112
215174;Claudia;Hoste Ferrer;ESP;19981112
214643;Ludmilla;Samsonova;RUS;19981111
215507;Livia;Kraus;AUT;19981111
223134;Nadine;Del Carmen;GUM;19981110
213736;Senay;Ince;AUS;19981108
214218;Sissi;Kroustalaki;GRE;19981107
215461;Delfina;Glorioso;ARG;19981106
220131;Bojana;Jovanovic;SRB;19981106
214049;Nevena;Georgieva;BUL;19981105
216417;Karthiga;Thavarajasingam;SRI;19981105
214952;Dorthea;Faa Hviding;NOR;19981103
215621;Lola;Asis Espuche;ESP;19981102
214412;Anastasia;Tsyganova;RUS;19981101
216187;Nikola;Novotna;CZE;19981101
216480;Wl Joanne;Koh;SIN;19981101
216568;Allison;Bojczuk;USA;19981031
219978;Carolin;Nonnenmacher;GER;19981031
220667;Subin;Park;KOR;19981031
220114;Hyojin;Kong;KOR;19981030
214759;Viktoria;Bardarova;BUL;19981029
215487;Jana;Lazarevic;SRB;19981029
220055;Tasha;Cacciato;ITA;19981029
213672;Usue Maitane;Arconada;USA;19981028
214797;Delaney;Nothaft;USA;19981028
213569;Trisha;Sundaram;USA;19981027
214743;Lena;Ruppert;GER;19981025
214872;Mary;Lewis;USA;19981025
215656;Maheen;Dada;PAK;19981025
215482;Kristina Tina;Godec;SLO;19981024
215302;Chiara;Merico;SUI;19981022
216209;Djasmine;Garnacho;POR;19981022
219228;Louise Line;Odet;FRA;19981022
213563;Karina Kristina;Vyrlan;USA;19981021
216233;Mia;Rabinowitz;USA;19981021
220027;Jovana;Jankovic;SRB;19981021
220620;Laura;Fitzgerald;IRL;19981021
214828;Alessia;Dauria;ITA;19981020
215720;Wanda;Rodriguez;VEN;19981020
215976;Valeriya;Zeleva;RUS;19981020
219749;Sara;Lizariturry;ESP;19981020
219708;Darya;Possokhova;USA;19981019
219775;Matea;Mihaljevic;CRO;19981019
221674;Tebatso;Duba;RSA;19981018
213733;Anna;Kadagidze;GEO;19981017
215049;Michela;Xibilia;ITA;19981017
215673;Nicole;Petchey;RSA;19981017
215745;Laura;Rincon;COL;19981017
214291;Mariya;Taukumova;KAZ;19981016
216403;Shamika;Dhar;IND;19981016
214353;Teodora;Sabljarevic;SRB;19981015
216339;Karla;De La Luz Montalvo;MEX;19981015
220790;Emma;Mazzoni;FRA;19981015
214059;Ana M;Becerra;COL;19981014
214885;Meritxell;Perera Ros;ESP;19981014
215083;Nency;Chipan;FRA;19981014
215251;Elyse;Lavender;USA;19981014
215350;Liza;Lebedzeva;NED;19981014
215415;Aida;Arafa;TUN;19981014
216150;Lara;Escauriza;PAR;19981014
214028;Ornella;Garavani;ARG;19981013
215824;Christina;Schoener;GER;19981013
215681;Alana;Lolaeva;RUS;19981012
214219;Tessah;Andrianjafitrimo;FRA;19981011
215301;Irene;Lavino;ITA;19981011
221921;Sumire;Ri;JPN;19981010
220568;Maria Alexandra;Giura;ROU;19981009
214480;Miriam Bianca;Bulgaru;ROU;19981008
215386;Vivian;Wolff;GER;19981008
219747;Berta;Acero Garcia;ESP;19981007
213885;Rosie;Johanson;CAN;19981006
216098;Eva;Nyikos;AUT;19981006
219425;Glauka;Carvajal Vicente;ESP;19981006
219913;Ana Paula;Leal;MEX;19981006
214713;Camila;Romero;ECU;19981005
216015;Ziyi;Yang;CHN;19981005
215867;Anna;Savchenko;CYP;19981004
245091;Kamila;Kashaeva;SUI;19981004
215369;Blanca;Puig Caballero;ESP;19981003
215425;Ena;Babic;CRO;19981003
216258;Liron;Sasson;ISR;19981003
223241;Macarena;Villasuso;MEX;19981003
219756;Mariana;Gonzalez Romero;MEX;19981002
221552;Naia;Mercadier;FRA;19981002
215080;Luciana;Rabines;USA;19981001
219732;Irina;Tuturina;RUS;19981001
220112;Jessica;Zeynel;GBR;19981001
213537;Olga;Fridman;UKR;19980930
214187;Anastasia;Smirnova;BEL;19980930
214188;Victoria;Smirnova;BEL;19980930
216058;Chelsea May;Samways;GBR;19980930
218320;Erika;Yakhimovich;RUS;19980930
214304;Vera;Lapko;BLR;19980929
216424;Caroline;Dunleavy;USA;19980929
219696;Anamaria;Vladescu;ROU;19980929
220688;Rion;Itaya;JPN;19980929
214166;Milana;Gasymova;RUS;19980928
215910;Panna;Udvardy;HUN;19980928
214487;Ioana;Minca;ROU;19980927
219507;Anna;Skabelka;BLR;19980927
220581;Renata;Ivandic;BIH;19980926
215358;Erandi Xanat;Martinez Hernandez;MEX;19980925
215912;Katarzyna;Pitak;GBR;19980925
220596;Clarissa;Gai;ITA;19980925
216412;Eleonora;Liga;ITA;19980924
213984;Isabella;Gaban;BRA;19980923
214836;Maria;Turrillo;VEN;19980923
213683;Yana;Kochneva;RUS;19980922
214085;Laura Alejandra;Gutierrez Gomez;COL;19980922
219287;Laura;Illanes;MEX;19980922
223205;Justine;Da Costa;FRA;19980922
215436;Emma;Lioi;ITA;19980921
216143;Alessia;Di Pietro;ITA;19980921
219581;Maria Veronica;Jimenez Coello;ECU;19980921
214060;Yuliana;Monroy;COL;19980920
214137;Lourdes;Ramalle;ARG;19980920
213963;Izumi;Asano;JPN;19980919
223272;Satomi;Hirano;JPN;19980919
214458;Virginia;Ciccone;ITA;19980918
216008;Moni;Potrc;SLO;19980918
214027;Milagros;Montero;ARG;19980917
219583;Jovana;Bogicevic;SRB;19980917
214216;Marta Huqi;Gonzalez Encinas;ESP;19980916
214403;Martina;Lo Pumo;ITA;19980915
219785;Clara Patricia;Rizea;ROU;19980915
223171;Olivia;Olivia Addis;NZL;19980915
239449;Krystyna;Pochtovyk;UKR;19980915
215543;Nato;Shaburishvili;GEO;19980914
214987;Shahar;Biran;ISR;19980913
215481;Silvija;Perosa;SLO;19980913
215636;Kumi;So;JPN;19980913
219895;Rimi;So;JPN;19980913
219907;Victoria;Wuilloud;ARG;19980913
221590;Soha;Ebrahimi Shalkoohi;IRI;19980913
221107;Marie Charlot;Lonnemann;GER;19980911
215020;Anna;Blinkova;RUS;19980910
215615;Akari;Kakizawa;JPN;19980910
216177;Jana;Jais;GER;19980910
215396;Laura;Cabrera Lafuente;ESP;19980909
223363;Carla;Nokes;GBR;19980909
214808;Anastasia;Blyukhterova;RUS;19980906
220325;Ganeshi;Aniya;IND;19980906
220528;Ayaka;Ozeki;JPN;19980906
213905;Laura Mariana;Montalvo;BOL;19980905
214452;Caroline;Dolehide;USA;19980905
219635;Nadia;Rawson;GBR;19980905
214632;Ghazal;Pakbaten;IRI;19980904
215705;Dewi;Dijkman;NED;19980904
219547;Elisa;Gugnali;ITA;19980904
219548;Serena;Gugnali;ITA;19980904
215508;Dalila;Pejkovic;AUT;19980903
215791;Eden;Richardson;GBR;19980903
216421;Kennedy;Wicker;USA;19980903
221227;Katie;Kirby;IRL;19980829
219233;Sarah;Fernandez Ruiz;ESP;19980828
219715;Yu;Morishima;JPN;19980828
219718;Ju Eun;Heo;KOR;19980828
215814;Nami;Otsuka;USA;19980827
219278;Rosellina;Masala;ITA;19980827
215374;Chiara;Lommer;USA;19980826
211938;Itzi Janikuari;Torres Millan;MEX;19980825
212005;Valeriya;Pogrebnyak;RUS;19980825
213910;Sabina;Safarova;KAZ;19980825
216072;Julia;Herlogsson;SWE;19980825
214247;Lena;Rueffer;GER;19980823
215857;Khim;Iglupas;PHI;19980823
213793;Gozal;Ainitdinova;KAZ;19980822
214101;Paola Valentina;Quintana Rojas;VEN;19980822
215468;Momoko;Kobori;JPN;19980822
214900;Martina;Zerulo;ITA;19980821
216324;Misaki;Matsuda;JPN;19980821
216346;Daryna;Gukasyan;UKR;19980820
220632;Gabija;Druteikaite;LTU;19980820
214339;Arina;Petrova;RUS;19980819
214788;Ojasvinee;Singh;IND;19980819
216194;Qianxin;Kong;CHN;19980819
219967;Barbora;Slucikova;SVK;19980819
215412;Marina;Rodriguez Garcia;ESP;19980818
219744;Vivien;Teglas;HUN;19980818
215275;Cassie;Chung;CAN;19980816
219943;Elvira;Edstrom;SWE;19980816
220809;Jasmine;Khoshabeh;IRI;19980816
216268;Alice;Gillan;GBR;19980815
219614;Stefy Lorena;Varon Diaz;COL;19980815
219312;Eduarda;Ferreira;BRA;19980814
213646;Dalma;Galfi;HUN;19980813
219955;Ana Maria;Gavrilovici;ROU;19980813
213741;Alexia;Coutino Castillo;MEX;19980812
213918;Maria;Figueroa;ARG;19980812
216000;Nina;Furmaniak;POL;19980812
215140;Eugenia;Ganga;ARG;19980811
214215;Maria;Toran Ribes;ESP;19980810
214617;Nethmi Himashi;Waduge;SRI;19980810
216159;Natsuko;Yamada;JPN;19980810
219234;Giulia;Cereghetti;SUI;19980810
213644;Eleni;Christofi;GRE;19980809
214399;Alexis;Nelson;USA;19980809
219553;Alaina;Miller;USA;19980809
219879;Ayaka;Narita;JPN;19980809
213579;Yasmyn;Gulman;TUR;19980808
214107;Sofia Haydee;Nicolini;ARG;19980808
215968;Maxine;Palmen;NED;19980808
216024;Paiton;Wagner;USA;19980808
214597;Elena Madalina;Capraru;ROU;19980807
215712;Nicole;Gadient;SUI;19980807
215906;Alexandra;Filip;ROU;19980807
220947;Pinyi;Zuo;CHN;19980807
215447;Milena;Achlamov;FRA;19980806
222534;Andreea Valentina;Mondan;ROU;19980804
219355;Sasha;Bollweg;AUS;19980803
223677;Malak;Naim;EGY;19980803
214799;Valerie Ann;Valencia Castillo;USA;19980801
215014;Rosie;Cheng;NZL;19980801
215420;Caroline;Ilowska;AUT;19980801
214204;Pancha;Aguilar Sepulveda Francisca Gisella;CHI;19980731
216094;Annabelle;Hageman;NED;19980731
213555;Theo;Gravouil;FRA;19980730
214335;Carla;Soto Villalobos;CHI;19980730
220346;Veronika;Bencova;CZE;19980730
214277;Bunyawi;Thamchaiwat;THA;19980729
214405;Mirjam;Bjorklund;SWE;19980729
214440;Alba;Conejero Gutierrez;ESP;19980729
214443;Laia;Conejero Gutierrez;ESP;19980729
213986;Ksenia;Slavina;RUS;19980727
214157;Lara Isis;Teodoro De Oliveira;BRA;19980727
215217;Andreea;Cula;ROU;19980727
219389;Victoria;Slavina;RUS;19980727
221835;Yoryana;Delgado Herrera;CUB;19980727
215531;Costanza;Federici;ITA;19980726
214444;Estela;Perez Somarriba;ESP;19980725
211787;Sehzade;Gur;TUR;19980724
214441;Marina;Olalla Abajo;ESP;19980724
214542;Mariya;Koloney;UKR;19980724
214917;Jessica;Bruehwiler;SUI;19980724
214019;Raveena;Kingsley;USA;19980723
214032;Chiraz;Bechri;TUN;19980723
214555;Andrea;Solano Jimenez;MEX;19980723
211853;Maria;Shishkina;KAZ;19980722
221680;Stephanie;Thour;SWE;19980722
221837;Sofia;Perez;CRC;19980722
213631;Marie;Bouzkova;CZE;19980721
214893;Sonja;Krtenova;CZE;19980721
215423;Vicky;Geurinckx;BEL;19980721
221397;Marie;Cerezo;FRA;19980721
220369;Rebecca;Van Orshaegen;BEL;19980720
213552;Adeliya;Zabirova;RUS;19980719
214253;Alexandra;Champion;USA;19980719
214769;Medea;Petriashvili;GEO;19980719
214348;Olla;Mourad;QAT;19980718
214602;Jovana;Knezevic;CYP;19980718
215113;Nina;Van Oost;BEL;19980718
215231;Hana;Sakamoto;JPN;19980718
216402;Marina;Alcaide Bakari;ESP;19980717
223248;Serena;Nazzal;SEN;19980717
213653;Aspasia;Avgeri;GRE;19980716
213842;Jaipet;Anontaweesil;THA;19980716
216193;Sandra;Maletin;SRB;19980716
219790;Lenka;Antonijevic;SRB;19980716
214103;Fabiola Estefania;Cardenas Gutierrez;VEN;19980715
215407;Jana;Kuzovkova;EST;19980715
219369;Lucia;Gutierrez;BOL;19980715
219733;Anna;Ramos Vinolas;ESP;19980715
212021;Yuenu;Li;CHN;19980714
219827;Julia;Perez Wienese;ESP;19980714
214595;Giorgia;Testa;ITA;19980713
215945;Ioana;Toanchina;ROU;19980713
214352;Areej;Fareh;TPE;19980712
215086;Andrea;Perez Lopez;MEX;19980712
216196;Lena;Babunski;SRB;19980712
212050;Nataliya;Pogribnyak;UKR;19980710
219662;Hada;Chang;USA;19980710
221805;Eugenia;Camacho;CRC;19980710
213681;Chiara;Pusceddu;ITA;19980709
211936;Parris;Todd;USA;19980708
214662;Olga;Esteve Mendez;ESP;19980708
216574;Giovanna;Ferreira Caputo;BRA;19980708
219437;Imogen;Magner;GBR;19980708
213659;Alexa;Graham;USA;19980707
221711;Lea;Aiche;SUI;19980707
213777;Joana;Ferreira;POR;19980706
214630;Hjordis Rosa;Gudmundsdottir;ISL;19980706
218263;Arlinda;Herforth;GER;19980706
215389;Junsai;Wang;CHN;19980705
213633;Zaineb;El Houari;MAR;19980704
219528;Brenda Sarahi;Baez;MEX;19980704
219664;Jacara;Gillis;USA;19980704
215604;Alexa;Bortles;USA;19980703
216001;Sofia;Booth;USA;19980703
213621;Shira;Goldberger;ISR;19980702
215294;Andjela;Sebrek;SRB;19980702
219379;Mia;Golubovic;MNE;19980702
219757;Maria Elena;Rojas Loaiza;MEX;19980702
220011;Anamarija;Spoljaric;CRO;19980702
214826;Susan;Bandecchi;SUI;19980701
219765;Seoin;Choi;KOR;19980701
219922;Ana Maria Andreea;Ileana;CAN;19980701
214005;Katerina;Brozova;CZE;19980630
219347;Victoria;Dimuzio;CAN;19980630
219415;Diana;Dehterevich;BLR;19980630
213616;Angella;Raman;IND;19980629
214760;Daria;Ponomareva;RUS;19980629
213695;Costanza;Pera;ITA;19980628
215438;Cindy;Castille;FRA;19980628
214432;Katarzyna;Skrzypczynska;POL;19980627
214434;Joanna;Skrzypczynska;POL;19980627
214833;Elianne Magali;Matto Chaparro;PAR;19980627
215161;Soha;Sadiq;IND;19980626
219364;Bianca Elena;Mihailescu;ROU;19980626
215504;Denise;Buberl;AUT;19980625
219275;Theodora;Soldatou;GRE;19980625
214866;Anastasia;Khlestova;RUS;19980624
214979;Danna Valentina;Galeano;COL;19980623
215710;Tereza;Koplova;CZE;19980623
220335;Sophia;Intert;GER;19980623
214886;Gabriela;Yakalieva;BUL;19980622
219294;Jennifer;Ruetten;GER;19980622
220402;Michelle;Roth;GER;19980621
214438;Ida;Jarlskog;SWE;19980620
215500;Hoyeon;Nor;KOR;19980620
216206;Phonexay;Chitdara;BEL;19980619
219390;Melanie;Dveksler Celin;ARG;19980619
219670;Elisa;Lauri;ITA;19980619
215116;Melissa Ishuan;Ifidzhen;RUS;19980618
215900;Anna Maria;Kalavska;CZE;19980618
213585;Hana;Mortagy;EGY;19980617
215206;Arrum;Damarsari;INA;19980617
211946;Cindy;Oest;PAR;19980616
214562;Ingrid;Neel;USA;19980616
214694;Karman;Thandi;IND;19980616
215516;Valentina;Mariotto;ITA;19980616
216234;Marija;Venta;SLO;19980616
219387;Tamijean;Fumagalli;USA;19980616
219692;Faiza Munabari;Saskia;INA;19980616
216386;Enni;Zander;SWE;19980615
221549;Mathilde;Dury;FRA;19980615
223221;Nicole;Kraemer;AUS;19980615
218301;Brooke;Lashway;USA;19980614
214375;Elisa;Cordovani;ITA;19980612
219840;Katheryne Stephanie;Valencia Perez;VEN;19980612
222599;Angelika;Shapovalova;RUS;19980612
223185;Catherine;Krueger;AUS;19980611
214963;Elena;Antonova;RUS;19980610
214966;Marina;Antonova;RUS;19980610
219371;Sara;Kostic;SRB;19980610
215787;Florencia;Rossi;URU;19980609
216135;Ksenia;Stashenkova;RUS;19980609
216256;Linda;Sevcikova;CZE;19980609
219319;Junjuti;Dorkkulab;THA;19980609
246478;Miho;Kuramochi;JPN;19980609
220685;Helena;Verbeeck;BEL;19980608
213682;Sarah;Stoerbrauck;ITA;19980607
215015;Karine;Sarkisova;RUS;19980607
215205;Hernanda Melia;Cholis;INA;19980607
211976;Marija;Curnic;CRO;19980606
214793;Leyla;Azaeva;RUS;19980606
219271;Dafni;Demenega;GRE;19980606
211713;Jaqueline Adina;Cristian;ROU;19980605
219491;Lavanya;Khanuja;IND;19980604
221554;Diana;Tkachenko;USA;19980604
222331;Anastasia;Tkachenko;USA;19980604
214721;Eliska;Kropackova;CZE;19980603
215271;Qianting;Yan;CHN;19980603
216018;Lijia;Huang;CHN;19980603
220913;Alabina;Zaganjor;MNE;19980603
211687;Nicoli;Attili Pereira;BRA;19980602
214295;Tereza;Mihalikova;SVK;19980602
215297;Anastassia;Pantelic;SRB;19980602
219694;Setia Indri;Harti;INA;19980531
213973;Saadia;Belhadj;ALG;19980530
214973;Linnea;Malmqvist;SWE;19980530
213812;Belen;Calero Vega;ESP;19980529
215918;Nora;Szoke;HUN;19980529
211919;Gaya;Solomon;ISR;19980528
215592;Eri;Shimizu;JPN;19980528
211942;Michelle;Pits;AUS;19980527
214456;Anjana;Suresh;CAN;19980526
219814;Lucia;Diaz Saez;ESP;19980526
215002;Anna;Gabric;GER;19980525
215780;Swara;Kulkarni;IND;19980525
214754;Andrea;Garcia Fernandez;ESP;19980524
220286;Gloria;Ceschi;ITA;19980524
220358;Natsuki;Asakura;JPN;19980524
214256;Marta;Canas Alvarez;ESP;19980523
215266;Malalasoa Jackinah;Rakotohasy;MAD;19980523
214217;Tatiana;Papakanellou;GRE;19980522
214540;Chihiro;Muramatsu;JPN;19980522
219985;Teodora Elena;Radu;ROU;19980522
214183;Ghita;Lahjouji;MAR;19980520
215102;Nina;Nikitovic;SRB;19980520
216391;Helen Abigail;Altick;USA;19980520
213726;May;Kimhi;ISR;19980518
215250;Hanyu;Guo;CHN;19980518
215329;Juliette;Bastin;BEL;19980518
215488;Askin;Arslan;AUS;19980518
215397;Maria;Suarez Alonso;ESP;19980517
219430;Anna;Fischer;GER;19980517
214336;Francisca;Vasquez Pongruber;CHI;19980516
214467;Xiuyuan;Li;CHN;19980516
214913;Juanita;Diaz;COL;19980516
215687;Dorota;Szczygielska;POL;19980516
218326;Anamarija;Zokic;CRO;19980516
214038;Judith Maria;Barrios Rolon;PAR;19980515
214593;Lucrezia;Stefanini;ITA;19980515
214671;Beatriz Rodrigues;Bento;POR;19980515
211689;Deniz;Paykoc;TUR;19980514
213018;Ceylin;Gunay;TUR;19980513
213648;Ahlam;Shawkat;EGY;19980513
219367;Arianne;De Winter;NED;19980513
223270;Emiri;Itagaki;JPN;19980513
211637;Tornado Alicia;Black;USA;19980512
216246;Esther;Thebault;FRA;19980512
214149;Viktoria;Kuzmova;SVK;19980511
214311;Ines;Mesquita;POR;19980511
211880;Priscilla;Hon;AUS;19980510
219524;Alejandra;Tamayo Gomez;MEX;19980508
219627;Anna;Ustinoff;KAZ;19980508
214235;Laura;Garcia Martinez;ESP;19980507
215005;Vlada;Filinskaya;UKR;19980507
215234;Daria;Kruzhkova;RUS;19980507
219701;Nanako;Ono;JPN;19980507
220359;Arisa;Abe;JPN;19980507
220606;Naomi;Jackson;GBR;19980506
214544;Aryna;Sabalenka;BLR;19980505
214665;Emma;Alos Chiquillo;ESP;19980505
214921;Adna;Sofradzija;SWE;19980505
219674;Susanne;Boyden;USA;19980505
220136;Reagan;Collins;USA;19980505
215400;Anna;Turco;ITA;19980504
219905;Amanda;Zapata;ARG;19980504
214330;Zi Yi;Wang;CHN;19980503
215146;Aleksandra;Rojek;POL;19980502
214660;Katarina;Kozarov;SRB;19980501
215715;Yasmine;Ansari;MAR;19980501
215942;Ema;Mulalic;BIH;19980501
211645;Erem;Akyurt;TUR;19980430
213652;Darya;Startseva;RUS;19980430
234235;Priyam;Kumari;IND;19980430
211725;Nicole;Frenkel;USA;19980429
212042;Juliet Jia Wen;Zhang;CAN;19980429
214040;Kimberly;Birrell;AUS;19980429
214464;Shir;Azran;ISR;19980429
214825;Janja;Kovacevic;SRB;19980429
213868;Ekaterina;Tretyak;RUS;19980428
214184;Celine;Schepers;BEL;19980428
214455;Andrina;Peer;SUI;19980428
215836;Alessandra;Mecchi De Oliveira Silva;BRA;19980428
216053;Shura;Poppe;NED;19980428
221677;Mizuki;Nagano;JPN;19980427
213660;Lamyae;Dad;MAR;19980426
214006;Petia;Arshinkova;BUL;19980426
214472;Polina;Miroshnichenko;RUS;19980426
219286;Marina;Ivanova;RUS;19980426
220146;Sofie;Woon;GBR;19980426
213974;Lamis;Alhussein Abdel Aziz;EGY;19980424
215654;Diana;Chehoudi;NED;19980423
214812;Aleksandra;Pospelova;RUS;19980422
215703;Anastasiya;Mulder Syrovatskaia;NED;19980422
215413;Amira;Handous;TUN;19980421
220862;Hasindhi;Lokuge;SRI;19980421
221389;Wei;Zheng;CHN;19980421
211961;Emmanuelle;Salas;FRA;19980420
212017;Nadine;De Villiers;RSA;19980420
214401;Ana;Akhalkatsi;GEO;19980420
219226;Alexandra;Shchipakina;RUS;19980420
